degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,score_recomputed,example_type,source_id,site_id,split,origin_year_month,forecast_year_month,rollout_horizon_months,alert_probability_irc,actual_irc,irc_mean,irc_abs_error,predicted_alert_h,actual_irc_alert,probability_bloom_mean,predicted_bloom_alert_h,bloom_h
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-HIG-REDBEACH-3,test,2023-05,2023-06,1,0.0,0.5209278645460537,0.29451122879981995,0.22641663574623372,False,True,0.03217259651778956,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-HIL-TWIN-3,test,2023-04,2023-05,1,0.0,0.5485525679691982,0.4606195390224457,0.08793302894675248,False,True,0.07123688704562088,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-OSC-BUCK-2,test,2022-12,2023-01,1,0.0,0.5063140891744224,0.16764052212238312,0.3386735670520393,False,True,0.02040816326530612,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-PUT-ROWAN-3,test,2022-12,2023-01,1,0.0,0.5616384437780927,0.2935415506362915,0.2680968931418012,False,True,0.03217259651778956,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-VOL-NORTHTAL-2,test,2023-01,2023-02,1,0.0,0.5742836329866862,0.3299225866794586,0.24436104630722755,False,True,0.03335133675398326,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLLCPC_WQX-GRIFFINTISH,test,2023-07,2023-08,1,0.0,0.5692765369868146,0.2787223756313324,0.2905541613554822,False,True,0.03217259651778956,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLMANA_WQX-BC1,test,2023-03,2023-04,1,0.0,0.591300696201826,0.16818828880786896,0.42311240739395706,False,True,0.021209610604805307,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLMANA_WQX-CH1,test,2023-04,2023-05,1,0.0,0.5349941770156899,0.45419296622276306,0.08080121079292679,False,True,0.07123688704562088,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLSFWM_WQX-10621,test,2023-10,2023-11,1,0.0,0.8333333333333334,0.08594737201929092,0.7473859613140424,False,True,0.005644811115935736,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLSFWM_WQX-18222,test,2022-12,2023-01,1,0.0,0.5316660018795378,0.34115228056907654,0.1905137213104613,False,True,0.03335133675398326,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21DELAWQ_WQX-106291,test,2023-11,2023-12,1,1.0,0.16666666666666666,0.5280664563179016,0.361399789651235,True,False,0.09967497291440953,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21DELAWQ_WQX-205211,test,2022-12,2023-01,1,1.0,0.356945816542847,0.5120207071304321,0.1550748905875851,True,False,0.09283309283309284,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21FLCOLL_WQX-WINPARK,test,2023-07,2023-08,1,1.0,0.4816805623200066,0.5324684381484985,0.050787875828491924,True,False,0.09967497291440953,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-HIL-TWIN-2,test,2023-03,2023-04,1,1.0,0.4414070090283319,0.5692780613899231,0.1278710523615912,True,False,0.13673469387755105,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21FLLOX_WQX-HGD,test,2023-06,2023-07,1,1.0,0.16666666666666666,0.715728759765625,0.5490620930989584,True,False,0.24306727755003624,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21FLMANA_WQX-LM6,test,2023-02,2023-03,1,1.0,0.3715206459153444,0.5568512082099915,0.18533056229464706,True,False,0.13673469387755105,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21FLPBSD_WQX-CB9,test,2023-08,2023-09,1,1.0,0.3841093097025195,0.508165180683136,0.12405587098061649,True,False,0.09283309283309284,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21FLSARA_WQX-HWC,test,2023-05,2023-06,1,1.0,0.16666666666666666,0.5192139744758606,0.35254730780919397,True,False,0.09818875119161107,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21FLSFWM_WQX-18447,test,2023-04,2023-05,1,1.0,0.41613044151837925,0.5449445843696594,0.12881414285128018,True,False,0.10829694323144104,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21NC03WQ-CPF055C,test,2023-02,2023-03,1,1.0,0.4041957356521384,0.5472666025161743,0.14307086686403592,True,False,0.10829694323144104,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:WI_MMSD-RI-16,test,2023-09,2023-10,1,1.0,0.22455435297398427,0.6521953344345093,0.427640981460525,True,False,0.1929666366095581,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,wqp,wqp:21FLKWAT_WQX-BRE-WASHINGT-3,test,2023-02,2023-03,1,1.0,0.27336412055024756,0.8324370980262756,0.5590729774760281,True,False,0.4938271604938271,True,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,wqp,wqp:21FLKWAT_WQX-HIL-JAMES-1,test,2024-02,2024-03,1,1.0,0.3682341723093355,0.540125846862793,0.1718916745534575,True,False,0.10829694323144104,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,wqp,wqp:21FLKWAT_WQX-VOL-NORTHTAL-1,test,2023-08,2023-09,1,1.0,0.37203459164777913,0.519658088684082,0.1476234970363029,True,False,0.09818875119161107,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,wqp,wqp:21FLMAIT_WQX-LAKE DESTINY,test,2024-03,2024-04,1,1.0,0.37338412822377665,0.5208787322044373,0.1474946039806606,True,False,0.09818875119161107,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,wqp,wqp:21FLMAIT_WQX-LAKE WAUMPI,test,2023-11,2023-12,1,1.0,0.2905837050288786,0.5491783022880554,0.25859459725917683,True,False,0.10829694323144104,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,wqp,wqp:21FLORAN_WQX-HB55,test,2024-03,2024-04,1,1.0,0.41030021547220313,0.5328575372695923,0.12255732179738915,True,False,0.10829694323144104,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,wqp,wqp:21FLSFWM_WQX-49081,test,2024-06,2024-07,1,1.0,0.4388634064456327,0.9359086155891418,0.49704520914350914,True,False,0.6913489736070383,True,
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,wqp,wqp:21FLSWFD_WQX-23152,test,2024-06,2024-07,1,1.0,0.30925028707562624,0.6079654097557068,0.29871512268008055,True,False,0.15131136516476124,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,wqp,wqp:21SC60WQ_WQX-SV-236,test,2024-04,2024-05,1,1.0,0.3833333333333333,0.52623450756073,0.14290117422739668,True,False,0.09967497291440953,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,largest_irc_abs_error,wqp,wqp:21FLKWAT_WQX-SAR-LAKE-M-9-3,test,2023-10,2023-11,1,0.0,0.9775863368669023,0.1591375172138214,0.8184488196530809,False,True,0.011228533685601057,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,largest_irc_abs_error,wqp,wqp:21FLLCPC_WQX-GRIFFINTISH,test,2023-02,2023-03,1,0.0,0.8248678264250149,0.06919116526842117,0.7556766611565937,False,True,0.0023720772619451034,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:21FLSFWM_WQX-10621,test,2023-10,2023-11,1,0.0,0.8333333333333334,0.08594737201929092,0.7473859613140424,False,True,0.005644811115935736,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-COL-SB-61-2,test,2023-03,2023-04,1,0.0,0.8333333333333334,0.10981544852256775,0.7235178848107656,False,True,0.007082152974504249,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:21NC03WQ-CPF087B3,test,2023-02,2023-03,1,0.0,0.8333333333333334,0.1245342269539833,0.7087991063793501,False,True,0.011228533685601057,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,largest_irc_abs_error,wqp,wqp:21FLSFWM_WQX-15485,test,2023-10,2023-11,1,0.0,0.8368146404380044,0.1456397920846939,0.6911748483533104,False,True,0.011228533685601057,False,
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,largest_irc_abs_error,wqp,wqp:21FLKWAT_WQX-PIN-SAUNDRA-2,test,2023-12,2024-01,1,0.0,0.9786545666028807,0.3012295961380005,0.6774249704648803,False,True,0.03217259651778956,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,largest_irc_abs_error,wqp,wqp:21FLKWAT_WQX-PIN-SAUNDRA-2,test,2023-11,2023-12,1,0.0,0.970343137254902,0.2978929281234741,0.6724502091314278,False,True,0.03217259651778956,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:21NC03WQ-NEU0171B,test,2023-08,2023-09,1,0.0,0.8333333333333334,0.17492389678955078,0.6584094365437826,False,True,0.021209610604805307,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:NJDEP_BB-BT06a,test,2023-01,2023-02,1,0.0,0.8333333333333334,0.1847984939813614,0.648534839351972,False,True,0.021209610604805307,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:21FLSFWM_WQX-4203,test,2023-08,2023-09,1,0.0,0.7371715473812411,0.0945703312754631,0.642601216105778,False,True,0.005644811115935736,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,largest_irc_abs_error,wqp,wqp:21FLKWAT_WQX-SAR-LAKE-37-3,test,2023-10,2023-11,1,0.0,0.9444900569363847,0.30745309591293335,0.6370369610234513,False,True,0.03335133675398326,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,largest_irc_abs_error,wqp,wqp:21FLSJWM_WQX-44591,test,2023-09,2023-10,1,0.0,0.7654046840938863,0.14673084020614624,0.61867384388774,False,True,0.011228533685601057,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:21FLCOLL_WQX-EAGLECRK,test,2023-05,2023-06,1,0.0,0.8333333333333334,0.22449380159378052,0.6088395317395529,False,True,0.03217259651778956,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:WI_MMSD-CC-02,test,2023-04,2023-05,1,0.0,0.7700704179699492,0.16827766597270966,0.6017927519972396,False,True,0.021209610604805307,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:NJDEP_BB-1403A,test,2023-11,2023-12,1,0.0,0.7685415793318038,0.1680392026901245,0.6005023766416793,False,True,0.021209610604805307,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:21NC03WQ-CPF086F,test,2023-07,2023-08,1,0.0,0.8333333333333334,0.2417856603860855,0.5915476729472479,False,True,0.03217259651778956,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:21FLHILL_WQX-1510,test,2023-05,2023-06,1,0.0,0.8333333333333334,0.24796323478221893,0.5853700985511144,False,True,0.03217259651778956,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,largest_irc_abs_error,aquamatch_chla,aquamatch_chla:21FLGTM_WQX-GTMMKNUT,test,2023-01,2023-02,1,0.0,0.8333333333333334,0.2576320469379425,0.5757012863953909,False,True,0.03217259651778956,False,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,largest_irc_abs_error,wqp,wqp:21FLKWAT_WQX-LAK-BAY-2,test,2024-01,2024-02,1,0.0,0.9032447217721901,0.3276340067386627,0.5756107150335273,False,True,0.03335133675398326,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21DELAWQ_WQX-109091,test,2023-01,2023-03,2,0.0,0.7273746447273659,0.4586160480976105,0.26875859662975543,False,True,0.09024451726745651,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLCOLL_WQX-BC19,test,2023-03,2023-05,2,0.0,0.6585770374340746,0.43945348262786865,0.21912355480620593,False,True,0.08479412963717896,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLGTM_WQX-GTMLSNUT,test,2023-01,2023-03,2,0.0,0.5865168526995395,0.167582705616951,0.41893414708258847,False,True,0.0357355568790947,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLGTM_WQX-GTMLSNUT,test,2023-02,2023-04,2,0.0,0.642335516491977,0.26858845353126526,0.3737470629607117,False,True,0.05085479333477602,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLGTM_WQX-GTMMKNUT,test,2023-01,2023-03,2,0.0,0.7575600459867656,0.3390403687953949,0.41851967719137073,False,True,0.06327800829875518,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLHILL_WQX-1510,test,2023-01,2023-03,2,0.0,0.7339342287419663,0.27829739451408386,0.4556368342278825,False,True,0.05085479333477602,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLHILL_WQX-181,test,2023-05,2023-07,2,0.0,0.6722340565264258,0.351639986038208,0.32059407048821775,False,True,0.06717081850533808,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLHILL_WQX-44,test,2023-06,2023-08,2,0.0,0.6485086961037115,0.19081200659275055,0.457696689510961,False,True,0.0357355568790947,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-BRE-WASHINGT-2,test,2022-12,2023-02,2,0.0,0.6722340565264258,0.08714772015810013,0.5850863363683256,False,True,0.019350811485642945,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-CIT-MAGNO-CKM-1,test,2022-12,2023-02,2,0.0,0.5209278645460537,0.2994626760482788,0.22146518849777486,False,True,0.05085479333477602,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-COL-SB-61-2,test,2023-03,2023-05,2,0.0,0.7797870437772856,0.16739343106746674,0.6123936127098188,False,True,0.0357355568790947,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-HIL-TWIN-3,test,2023-04,2023-06,2,0.0,0.5742836329866862,0.4347279965877533,0.13955563639893287,False,True,0.08479412963717896,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-OSC-BUCK-2,test,2022-12,2023-02,2,0.0,0.5063140891744224,0.17063473165035248,0.33567935752406997,False,True,0.0357355568790947,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLKWAT_WQX-PUT-ROWAN-1,test,2023-03,2023-05,2,0.0,0.5063140891744224,0.24795998632907867,0.25835410284534377,False,True,0.050833333333333335,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLLCPC_WQX-GRIFFINTISH,test,2023-07,2023-09,2,0.0,0.6030002915672806,0.33052268624305725,0.2724776053242234,False,True,0.06327800829875518,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLLOX_WQX-60,test,2023-06,2023-08,2,0.0,0.5865168526995395,0.33351412415504456,0.2530027285444949,False,True,0.06327800829875518,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLLOX_WQX-72,test,2023-03,2023-05,2,0.0,0.5363722579621717,0.31206804513931274,0.22430421282285895,False,True,0.05394190871369295,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLMANA_WQX-BC1,test,2023-03,2023-05,2,0.0,0.6485086961037115,0.17545193433761597,0.47305676176609557,False,True,0.0357355568790947,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLPBSD_WQX-CB9,test,2023-08,2023-10,2,0.0,0.5667477285317766,0.40826013684272766,0.1584875916890489,False,True,0.07723577235772358,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_negative,aquamatch_chla,aquamatch_chla:21FLSARA_WQX-GOT-3,test,2023-06,2023-08,2,0.0,0.5033218292271299,0.28463658690452576,0.2186852423226041,False,True,0.05085479333477602,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21DELAWQ_WQX-205191,test,2023-03,2023-05,2,1.0,0.38328306814481383,0.6453395485877991,0.26205648044298524,True,False,0.20434782608695654,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21DELAWQ_WQX-208061,test,2023-04,2023-06,2,1.0,0.4670794154230283,0.6307292580604553,0.16364984263742705,True,False,0.18867924528301888,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21FLLOX_WQX-HGD,test,2023-06,2023-08,2,1.0,0.16666666666666666,0.6356140375137329,0.4689473708470663,True,False,0.20434782608695654,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21FLMANA_WQX-LM6,test,2023-02,2023-04,2,1.0,0.24001030550165314,0.5326713919639587,0.2926610864623056,True,False,0.1394647568790049,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,aquamatch_chla,aquamatch_chla:21FLSFWM_WQX-12877,test,2023-07,2023-09,2,1.0,0.43425390443988743,0.6456179618835449,0.2113640574436575,True,False,0.20434782608695654,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,wqp,wqp:21FLKWAT_WQX-BRA-SAMPSON-1,test,2023-03,2023-05,2,1.0,0.4188650547463064,0.5494630932807922,0.13059803853448582,True,False,0.1394647568790049,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,wqp,wqp:21FLKWAT_WQX-BRE-WASHINGT-3,test,2023-02,2023-04,2,1.0,0.4381619918812049,0.7717898488044739,0.33362785692326896,True,False,0.3180428134556575,True,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,wqp,wqp:21FLKWAT_WQX-HIG-PLACID-4,test,2023-03,2023-05,2,1.0,0.44354308644842394,0.5235087871551514,0.07996570070672743,True,False,0.12579505300353355,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,wqp,wqp:21FLKWAT_WQX-IND-BLUE CYPR-3,test,2023-04,2023-06,2,1.0,0.3262715592694863,0.5023741126060486,0.17610255333656227,True,False,0.11052631578947368,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,wqp,wqp:21FLKWAT_WQX-LAK-BAY-1,test,2023-06,2023-08,2,1.0,0.4044735287034493,0.6723260283470154,0.26785249964356606,True,False,0.2119353039598438,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,wqp,wqp:21FLKWAT_WQX-LAK-BAY-2,test,2023-03,2023-05,2,1.0,0.459920467177525,0.6818714141845703,0.22195094700704532,True,False,0.2268041237113402,False,0.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,irc_alert_false_positive,wqp,wqp:21FLKWAT_WQX-LAK-BAY-3,test,2023-03,2023-05,2,1.0,0.49226249164336,0.6549060940742493,0.16264360243088927,True,False,0.2119353039598438,False,0.0
